route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
D,29824545,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV10_ST0_13_HI2425,0,SEM_D_6,1,2
A,29542575,"Fontaine, La Poya",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,1,SEM_A_4,1,2
B,29337603,"Grenoble, Oxford",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_B_2,1,2
E,29839533,"Grenoble, Louise Michel",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_2,1,2
11,29982174,"Lumbin, Longs Prés",12345-MIHLV11_ST0_0_HI2425,1,SEM_C11_1,1,2
23,29516585,"Vizille, Le Péage",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,0,SEM_23_3,1,2
B,29337596,"Grenoble, Oxford",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_B_2,1,2
80,29021028,"Grenoble, Verdun - Préfecture",1234567-MIHS48_ST5_1_HI2425,0,SEM_80_1,1,2
1,29000888,"Meylan, Maupertuis",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C1_2,1,2
20,29639274,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_20_1,1,2
E,29273270,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_13_HI2425,1,SEM_E_1,1,2
7,29746960,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHD02_ST6_1_HI2425,0,SEM_C7_1,1,2
2,29191823,"Grenoble, Louise Michel",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C2_1,1,2
A,29542788,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
51,29056374,"Saint-Égrève, Saint Egrève Gare",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_51_4,1,2
C,29070046,"Seyssins, Le Prisme",12345-MGHLV10_ST0_13_HI2425,1,SEM_C_2,1,2
A,29847258,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
86,29109922,"Grenoble, Gare Routière",12345-MIHLV09_ST0_5_HI2425,1,SEM_86_3,1,2
7,29746940,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHD02_ST6_1_HI2425,0,SEM_C7_3,1,2
7,29952466,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_2,1,2
23,29516633,"Vizille, Le Péage",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,0,SEM_23_3,1,2
14,29088861,"Saint-Georges-de-Commiers, St-G.-de-Commiers Gare",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_C14_4,1,2
70,29179187,"Champ-sur-Drac, La Melle",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,,1,2
11,29982240,"Voiron, Voiron Gare Routière Sud",12345-MIHLV11_ST0_0_HI2425,0,SEM_C11_2,1,2
17,29236727,"Corenc, Montfleury",1234567-MAHD06_ST6_0_HI2425,0,SEM_17_1,1,2
5,29983147,"Gières, Université - Biologie",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C5_2,1,2
21,29076433,"Claix, Pont Rouge",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_21_1,1,2
6-HI2425,28794666,"Grenoble, Oxford",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C6_4,1,2
17,29236630,"Grenoble, Verdun - Préfecture",12345-MAHLVI09_ST21_0_HI2425,1,SEM_17_2,1,2
6-HI2425,28794637,"Eybens, Maisons Neuves",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C6_3,1,2
11,29623210,"Lumbin, Longs Prés",12345-MIHLV09_ST0_5_HI2425-MIHLV09_ST0_5_HI2425,1,SEM_C11_1,1,2
A,29936242,"Fontaine, La Poya",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,1,SEM_A_4,1,2
67,29056227,"Grenoble, Grand'place",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_67_2,1,2
1,29683719,"Grenoble, Cité Jean Macé",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_C1_4,1,2
B,29028414,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
3,29740473,"Grenoble, Victor Hugo",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C3_1,1,2
5,29693551,"Gières, Université - Biologie",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,1,SEM_C5_2,1,2
C,28905905,"Seyssins, Le Prisme",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_C_2,1,2
1,29683770,"Meylan, Maupertuis",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C1_2,1,2
A,30018319,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
E,29034110,"Gières, Plaine des Sports",12345-MGHLV02_ST0_10_HI2425,0,SEM_E_3,1,2
6-HI2425nav,30027726,"Eybens, Maisons Neuves",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,,1,2
E,29033913,"Fontanil-Cornillon, Palluel",12345-MGHLV02_ST0_10_HI2425,1,SEM_E_1,1,2
E,29839502,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_1,1,2
B,29829632,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
A,29542540,"Grenoble, Grand'place",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
1,29429519,"Montbonnot-Saint-Martin, Pré de l'Eau",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C1_6,1,2
6-HI2425,29300409,"Eybens, Maisons Neuves",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,1,SEM_C6_3,1,2
10,29526437,"Bernin, Cloyères",12345-MFHLV05_ST0_0_HI2425,1,SEM_C10_2,1,2
B,29829433,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
2,29191602,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
A,29856865,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
7,29750612,"Échirolles, Comboire",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHW11_ST11_1_HI2425,1,SEM_C7_2,1,2
7,29952819,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHD12_ST6_2_HI2425,0,SEM_C7_3,1,2
2,29191774,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
13,29987456,"Vizille, Chantefeuille",12345-MIHLV11_ST0_0_HI2425,0,SEM_C13_2,1,2
25,29846576,"Grenoble, Colonel Dumont",1234567-MAHD06_ST6_0_HI2425,1,SEM_25_2,1,2
E,29839572,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_5,1,2
E,29850517,"Fontanil-Cornillon, Palluel",1234567-MGHS12_ST5_4_HI2425,1,SEM_E_1,1,2
E,29951429,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_1_HI2425,1,SEM_E_1,1,2
7,29747752,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS02_ST5_1_HI2425,0,SEM_C7_3,1,2
15,29715397,"Domène, Chenevières",12345-MAHLV06_ST0_0_HI2425,0,SEM_15_1,1,2
22,29645640,"Grenoble, Oxford",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_22_2,1,2
3,29552581,"Grenoble, Victor Hugo",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_C3_1,1,2
A,30018335,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
18,29401636,"Meylan, Lycée du Grésivaudan",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_18_4,1,2
7,29975066,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS12_ST5_1_HI2425,0,SEM_C7_3,1,2
5,29693543,"Gières, Université - Biologie",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,1,SEM_C5_2,1,2
B,29028356,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
3,29740325,"Grenoble, Victor Hugo",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C3_1,1,2
20,29612437,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_20_3,1,2
3,29740290,"Échirolles, Centre du graphisme",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C3_2,1,2
7,29975031,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS12_ST5_1_HI2425,0,SEM_C7_3,1,2
A,30018473,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
17,29236667,"Meylan, Lycée du Grésivaudan",12345-MAHLVI09_ST21_0_HI2425,0,SEM_17_1,1,2
15,28977831,"Grenoble, Verdun - Préfecture",1234567-MAHS06_ST5_0_HI2425,1,SEM_15_4,1,2
B,29150341,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_B_1,1,2
E,29033995,"Grenoble, Louise Michel",12345-MGHLV02_ST0_10_HI2425,0,SEM_E_2,1,2
6-HI2425,28794712,"Grenoble, Oxford",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C6_4,1,2
25,29846644,"Le Gua, Les Saillants",12345-MAHLVI09_ST21_0_HI2425,0,SEM_25_1,1,2
67,29830563,"Herbeys, Herbeys Le Bourg",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_67_1,1,2
20,29773844,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_20_1,1,2
50,29056390,"Fontaine, La Poya",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,0,SEM_50_2,1,2
E,29064006,"Grenoble, Louise Michel",1234567-MGHD02_ST6_1_HI2425,0,SEM_E_2,1,2
45,29608573,"Vif, La Valonne",12345-MFHLV05_ST0_0_HI2425-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_45_3,1,2
6-HI2425,28794593,"Eybens, Maisons Neuves",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C6_3,1,2
5,29983117,"Grenoble, Palais de Justice - Gare",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C5_1,1,2
13,29360887,"Voreppe, Voreppe Gare",12345-MIHLV09_ST0_5_HI2425,1,SEM_C13_1,1,2
E,29839573,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_1,1,2
23,29516621,"Saint-Martin-d'Hères, Université - Condillac",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,1,SEM_23_2,1,2
C,29830969,"Seyssins, Le Prisme",12345-MGHLV09_ST0_15_HI2425,1,SEM_C_2,1,2
40,28978426,"Grenoble, Victor Hugo",12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_40_2,1,2
23,29516601,"Vizille, Le Péage",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,0,SEM_23_1,1,2
2,29322738,"Claix, Pont Rouge",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C2_2,1,2
20,29773814,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_20_1,1,2
2,29322671,"Grenoble, Louise Michel",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C2_1,1,2
17,29236821,"Corenc, Montfleury",12345-MAHLV06_ST0_0_HI2425,0,SEM_17_1,1,2
6-HI2425,29300293,"Grenoble, Oxford",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,0,SEM_C6_4,1,2
B,29829618,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
A,29846982,"Le Pont-de-Claix, L'Etoile",12345-MEHLV10_ST0_3_HI2425,0,SEM_A_3,1,2
B,29150282,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_B_1,1,2
24,29002065,"Gières, Gières Gare - Chamandier",1234567-MAHS06_ST5_0_HI2425,1,SEM_24_2,1,2
56,29799819,"Grenoble, Casamaures - Village",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_56_2,1,2
85,29021449,"Plateau-des-Petites-Roches, Col de Marcieu",12345-MIHLV11_ST0_0_HI2425,0,SEM_85_1,1,2
7,29750543,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHW11_ST11_1_HI2425,0,SEM_C7_3,1,2
A,29936212,"Fontaine, La Poya",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,1,SEM_A_4,1,2
C,28905939,"Seyssins, Le Prisme",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_C_2,1,2
7,29747555,"Échirolles, Comboire",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C7_2,1,2
3,29642940,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C3_1,1,2
10,29179252,"Bernin, Cloyères",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_C10_2,1,2
23,29457410,"Saint-Martin-d'Hères, Université - Condillac",1234567-MFHD01_ST6_1_HI2425-MFHD09_ST6_0_HI2425,1,SEM_23_2,1,2
7,29952518,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_2,1,2
66,29275650,"Échirolles, La Rampe - Centre-Ville",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,,1,2
D,29824590,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV10_ST0_13_HI2425,0,SEM_D_6,1,2
A,30018283,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
7,29975070,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS12_ST5_1_HI2425,0,SEM_C7_3,1,2
7,29952355,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C7_1,1,2
11,29126714,"Lumbin, Longs Prés",1234567-MIHS48_ST5_1_HI2425,1,SEM_C11_1,1,2
E,29850893,"Grenoble, Louise Michel",1234567-MGHD12_ST6_2_HI2425,0,SEM_E_2,1,2
C,29070008,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_13_HI2425,0,SEM_C_1,1,2
B,29829488,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
B,29150274,"Grenoble, Oxford",12345-MGHLV10_ST0_13_HI2425,1,SEM_B_2,1,2
C,29729835,"Gières, Plaine des Sports",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_C_1,1,2
B,28900544,"Grenoble, Oxford",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,1,SEM_B_2,1,2
11,29623174,"Lumbin, Longs Prés",12345-MIHLV09_ST0_5_HI2425,1,SEM_C11_1,1,2
C,29751239,"Seyssins, Le Prisme",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,1,SEM_C_2,1,2
17,29236738,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,1,SEM_17_2,1,2
A,29270638,"Le Pont-de-Claix, L'Etoile",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_A_3,1,2
D,29846367,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV10_ST0_17_HI2425,0,SEM_D_6,1,2
42,29178749,"La Tronche, Grand Sablon",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_42_2,1,2
21,29120893,"Seyssins, Le Prisme",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_21_2,1,2
18,29395352,"Meylan, Lycée du Grésivaudan",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_18_4,1,2
B,29337501,"Gières, Plaine des Sports",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,0,SEM_B_1,1,2
47,29121026,"Varces-Allières-et-Risset, Risset",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_47_2,1,2
3,29552602,"Grenoble, Victor Hugo",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_C3_1,1,2
E,29033949,"Grenoble, Louise Michel",12345-MGHLV02_ST0_10_HI2425,0,SEM_E_2,1,2
B,29843396,"Grenoble, Grand'place",12345-MGHLV10_ST0_17_HI2425,0,,1,2
C,29835708,"Seyssins, Le Prisme",12345-MGHLV10_ST0_17_HI2425,1,SEM_C_2,1,2
E,29273230,"Grenoble, Louise Michel",12345-MGHLV10_ST0_13_HI2425,0,SEM_E_2,1,2
C,29069955,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_13_HI2425,0,SEM_C_1,1,2
E,29850398,"Grenoble, Louise Michel",1234567-MGHS12_ST5_4_HI2425,0,SEM_E_2,1,2
E,29273195,"Grenoble, Louise Michel",12345-MGHLV10_ST0_13_HI2425,0,SEM_E_2,1,2
2,29191670,"Grenoble, Louise Michel",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C2_1,1,2
2,29645248,"Claix, Pont Rouge",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C2_2,1,2
70,29056157,"Champ-sur-Drac, La Melle",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,,1,2
D,28887716,"Grenoble, Gares",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,1,SEM_D_5,1,2
24,29846829,"Gières, Gières Gare - Chamandier",12345-MAHLV06_ST0_0_HI2425,1,SEM_24_2,1,2
D,29824610,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV10_ST0_13_HI2425,0,SEM_D_6,1,2
E,29034042,"Grenoble, Louise Michel",12345-MGHLV02_ST0_10_HI2425,0,SEM_E_2,1,2
8,30058121,"Gières, Université - IUT-STAPS",1234567-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C8_4,1,2
18,29395248,"Meylan, Lycée du Grésivaudan",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_18_4,1,2
A,30018519,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
6-HI2425,29926859,"Grenoble, Oxford",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C6_2,1,2
A,30018495,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
2,29191628,"Grenoble, Louise Michel",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C2_1,1,2
42,29056626,"La Tronche, Grand Sablon",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,0,SEM_42_2,1,2
5,29656333,"Gières, Université - Biologie",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C5_2,1,2
23,29637100,"Saint-Martin-d'Hères, Université - Condillac",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_23_2,1,2
8,29499347,"Gières, Université - Biologie",1234567-MSHSAH02_ST5_2_HI2425,0,SEM_C8_4,1,2
6-HI2425nav,30027887,"Grenoble, Grand'place",1234567-MEHS12_ST5_1_HI2425,0,,1,2
7,29747461,"Saint-Martin-d'Hères, Henri Wallon",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_C7_3,1,2
E,29063098,"Grenoble, Louise Michel",1234567-MGHS02_ST5_3_HI2425,0,SEM_E_2,1,2
11,29982276,"Voiron, Voiron Gare Routière Sud",12345-MIHLV11_ST0_0_HI2425,0,SEM_C11_2,1,2
B,29028298,"Gières, Plaine des Sports",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_B_1,1,2
NAVA,29848225,"Grenoble, Grand'place",12345-MEHLV10_ST0_3_HI2425,1,,1,2
13,29987404,"Voreppe, Voreppe Gare",12345-MIHLV11_ST0_0_HI2425,1,SEM_C13_1,1,2
23,29926333,"Vizille, Le Péage",1234567-MFHD13_ST6_0_HI2425,0,,1,2
7,29746983,"Échirolles, Comboire",1234567-MEHD02_ST6_1_HI2425,1,SEM_C7_2,1,2
15,29715362,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,1,SEM_15_4,1,2
8,30054320,"Gières, Université - Biologie",1234567-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C8_4,1,2
B,29842985,"Gières, Plaine des Sports",12345-MGHLV10_ST0_17_HI2425,0,SEM_B_1,1,2
20,29613423,"Veurey-Voroize, La Rive",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_20_2,1,2
6-HI2425nav,30028321,"Eybens, Maisons Neuves",1234567-MEHD12_ST6_2_HI2425,1,,1,2
16,29773015,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_16_6,1,2
B,29028337,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
6-HI2425,29930380,"Grenoble, Oxford",1234567-MSHSAH12_ST5_0_HI2425,0,SEM_C6_2,1,2
A,29856945,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
15,29478542,"Grenoble, Verdun - Préfecture",12345-MAHLVI09_ST21_0_HI2425,1,SEM_15_2,1,2
18,29395297,"Poisat, Cimetière Intercommunal",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_18_3,1,2
8,29782731,"Gières, Université - IUT-STAPS",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C8_4,1,2
